Time (CST),Uptower Heated Wind Speed (m/s),Uptower Heated Wind Direction (deg),Air Density (kg/m^3),Time (CST),Hub Wind Speed (m/s),Uptower Wind Speed 1 (m/s),Uptower Wind Speed 2 (m/s),Uptower Wind Speed 3 (m/s),Uptower Wind Direction (deg),
,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Heated.Wind.Speed.Avg.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Heated.Wind.Direction.Vec.Avg,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.HUB.Air.Density,,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.HUB.Wind.Speed.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Speed.1.10M.AVG,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Speed.2.10M.AVG,\\BPWind\US.RT1.DAT.xxxxxx.MET.001.Uptower.Wind.Speed,\\BPWind\US.RT1.CAL.xxxxxx.MET.001.Uptower.Wind.Direction.Vec.Avg,x
23-Apr-22 10:10:00,2.77,64.66,1.12,23-Apr-22 10:10:00,3.58,6.74,6.83,3.39,56.41,
23-Apr-22 10:20:00,3.53,56.58,1.12,23-Apr-22 10:20:00,3.62,6.74,6.83,5.94,53.37,
23-Apr-22 10:30:00,3.74,92.83,1.12,23-Apr-22 10:30:00,6.07,6.74,6.83,6.90,85.81,
23-Apr-22 10:40:00,6.26,112.42,1.12,23-Apr-22 10:40:00,7.08,6.74,6.83,7.22,104.09,
23-Apr-22 10:50:00,7.11,122.09,1.11,23-Apr-22 10:50:00,7.32,6.74,6.83,5.90,115.03,
23-Apr-22 11:00:00,7.45,134.72,1.11,23-Apr-22 11:00:00,6.01,6.74,6.83,12.36,125.96,
23-Apr-22 11:10:00,6.37,156.54,1.09,23-Apr-22 11:10:00,12.48,6.74,6.83,11.98,150.77,
23-Apr-22 11:20:00,12.02,156.15,1.09,23-Apr-22 11:20:00,12.06,6.74,6.83,11.02,150.58,
23-Apr-22 11:30:00,11.93,155.77,1.09,23-Apr-22 11:30:00,11.11,6.74,6.83,11.10,150.39,
23-Apr-22 11:40:00,11.14,166.45,1.09,23-Apr-22 11:40:00,11.17,6.74,6.83,10.45,160.79,
23-Apr-22 11:50:00,11.01,165.29,1.08,23-Apr-22 11:50:00,10.50,6.74,6.83,11.20,159.10,
23-Apr-22 12:00:00,10.94,170.57,1.09,23-Apr-22 12:00:00,11.26,6.74,6.83,14.86,165.61,
23-Apr-22 12:10:00,11.44,164.14,1.09,23-Apr-22 12:10:00,14.94,6.74,6.83,13.56,158.52,
23-Apr-22 12:20:00,14.17,163.58,1.09,23-Apr-22 12:20:00,13.66,6.74,6.83,12.33,158.25,
23-Apr-22 12:30:00,13.60,159.95,1.09,23-Apr-22 12:30:00,12.34,6.74,6.83,13.49,154.19,
23-Apr-22 12:40:00,12.31,158.60,1.09,23-Apr-22 12:40:00,13.53,6.74,6.83,15.40,152.88,
23-Apr-22 12:50:00,13.53,157.25,1.09,23-Apr-22 12:50:00,15.48,6.74,6.83,19.29,151.58,
23-Apr-22 13:00:00,15.30,192.62,1.12,23-Apr-22 13:00:00,20.35,6.74,6.83,19.86,188.64,
23-Apr-22 13:10:00,19.53,200.80,1.13,23-Apr-22 13:10:00,20.72,6.74,6.83,19.08,196.16,
23-Apr-22 13:20:00,19.82,204.37,1.13,23-Apr-22 13:20:00,20.36,6.74,6.83,18.00,198.98,
23-Apr-22 13:30:00,19.72,207.94,1.14,23-Apr-22 13:30:00,19.55,6.74,6.83,18.40,201.79,
23-Apr-22 13:40:00,18.99,209.87,1.14,23-Apr-22 13:40:00,20.33,6.74,6.83,19.48,204.61,
23-Apr-22 13:50:00,19.81,207.01,1.14,23-Apr-22 13:50:00,20.80,6.74,6.83,19.53,201.69,
23-Apr-22 14:00:00,19.83,204.15,1.14,23-Apr-22 14:00:00,20.54,6.74,6.83,18.76,198.78,
23-Apr-22 14:10:00,19.96,207.41,1.14,23-Apr-22 14:10:00,20.48,6.74,6.83,20.10,202.01,
23-Apr-22 14:20:00,19.76,207.11,1.14,23-Apr-22 14:20:00,21.51,6.74,6.83,18.64,201.57,
23-Apr-22 14:30:00,20.78,210.30,1.14,23-Apr-22 14:30:00,20.80,6.74,6.83,18.47,205.82,
23-Apr-22 14:40:00,20.20,216.09,1.14,23-Apr-22 14:40:00,21.12,6.74,6.83,18.48,210.06,
23-Apr-22 14:50:00,20.48,215.25,1.15,23-Apr-22 14:50:00,21.06,6.74,6.83,17.97,209.30,
23-Apr-22 15:00:00,20.47,214.41,1.15,23-Apr-22 15:00:00,20.51,6.74,6.83,18.09,208.53,
23-Apr-22 15:10:00,19.79,213.57,1.15,23-Apr-22 15:10:00,20.87,6.74,6.83,18.28,207.77,
23-Apr-22 15:20:00,20.13,216.97,1.15,23-Apr-22 15:20:00,21.01,6.74,6.83,17.44,210.79,
23-Apr-22 15:30:00,20.25,216.97,1.15,23-Apr-22 15:30:00,20.27,6.74,6.83,15.89,210.83,
23-Apr-22 15:40:00,19.59,216.98,1.16,23-Apr-22 15:40:00,18.26,6.74,6.83,15.81,210.86,
23-Apr-22 15:50:00,17.84,219.81,1.15,23-Apr-22 15:50:00,17.91,6.74,6.83,15.93,212.29,
23-Apr-22 16:00:00,17.57,219.84,1.15,23-Apr-22 16:00:00,17.65,6.74,6.83,15.29,213.71,
23-Apr-22 16:10:00,16.88,216.12,1.16,23-Apr-22 16:10:00,17.29,6.74,6.83,16.22,210.27,
23-Apr-22 16:20:00,16.92,215.77,1.16,23-Apr-22 16:20:00,18.70,6.74,6.83,15.67,209.83,
23-Apr-22 16:30:00,17.90,215.41,1.16,23-Apr-22 16:30:00,17.83,6.74,6.83,16.18,209.39,
23-Apr-22 16:40:00,17.44,215.05,1.16,23-Apr-22 16:40:00,18.39,6.74,6.83,16.45,208.95,
23-Apr-22 16:50:00,17.78,216.49,1.16,23-Apr-22 16:50:00,18.81,6.74,6.83,16.05,210.40,
23-Apr-22 17:00:00,18.31,217.94,1.16,23-Apr-22 17:00:00,18.11,6.74,6.83,15.51,211.84,
23-Apr-22 17:10:00,17.49,218.03,1.16,23-Apr-22 17:10:00,17.53,6.74,6.83,15.40,212.01,
23-Apr-22 17:20:00,17.05,218.13,1.17,23-Apr-22 17:20:00,17.20,6.74,6.83,15.23,212.17,
23-Apr-22 17:30:00,16.77,211.52,1.17,23-Apr-22 17:30:00,17.07,6.74,6.83,14.94,205.96,
23-Apr-22 17:40:00,16.55,209.51,1.17,23-Apr-22 17:40:00,16.36,6.74,6.83,15.25,203.76,
23-Apr-22 17:50:00,16.22,210.11,1.17,23-Apr-22 17:50:00,16.85,6.74,6.83,14.55,204.58,
23-Apr-22 18:00:00,16.78,210.70,1.17,23-Apr-22 18:00:00,16.25,6.74,6.83,12.90,205.40,
23-Apr-22 18:10:00,16.34,216.33,1.17,23-Apr-22 18:10:00,14.98,6.74,6.83,15.96,210.70,
23-Apr-22 18:20:00,14.90,232.73,1.16,23-Apr-22 18:20:00,16.37,6.74,6.83,15.91,225.94,
23-Apr-22 18:30:00,15.74,233.11,1.17,23-Apr-22 18:30:00,16.30,6.74,6.83,15.99,226.32,
23-Apr-22 18:40:00,15.70,233.49,1.17,23-Apr-22 18:40:00,16.38,6.74,6.83,14.17,226.70,
23-Apr-22 18:50:00,15.56,238.36,1.17,23-Apr-22 18:50:00,14.51,6.74,6.83,15.63,231.29,
23-Apr-22 19:00:00,14.56,237.65,1.17,23-Apr-22 19:00:00,16.01,6.74,6.83,15.51,230.51,
23-Apr-22 19:10:00,15.35,236.95,1.17,23-Apr-22 19:10:00,15.90,6.74,6.83,15.62,229.73,
23-Apr-22 19:20:00,15.41,236.24,1.17,23-Apr-22 19:20:00,16.09,6.74,6.83,15.92,228.95,
23-Apr-22 19:30:00,15.80,239.90,1.17,23-Apr-22 19:30:00,16.37,6.74,6.83,15.97,232.68,
23-Apr-22 19:40:00,15.70,237.27,1.17,23-Apr-22 19:40:00,16.47,6.74,6.83,14.60,230.40,
23-Apr-22 19:50:00,15.99,238.10,1.17,23-Apr-22 19:50:00,15.12,6.74,6.83,14.34,231.56,
23-Apr-22 20:00:00,14.89,235.51,1.17,23-Apr-22 20:00:00,14.84,6.74,6.83,15.85,228.40,
23-Apr-22 20:10:00,14.43,242.67,1.17,23-Apr-22 20:10:00,16.30,6.74,6.83,17.50,236.11,
23-Apr-22 20:20:00,15.83,243.50,1.17,23-Apr-22 20:20:00,17.98,6.74,6.83,17.71,236.48,
23-Apr-22 20:30:00,17.30,244.32,1.17,23-Apr-22 20:30:00,18.22,6.74,6.83,18.53,236.85,
23-Apr-22 20:40:00,17.69,245.15,1.17,23-Apr-22 20:40:00,18.99,6.74,6.83,17.75,238.88,
23-Apr-22 20:50:00,18.21,246.21,1.17,23-Apr-22 20:50:00,18.23,6.74,6.83,17.41,240.92,
23-Apr-22 21:00:00,17.59,247.27,1.17,23-Apr-22 21:00:00,17.87,6.74,6.83,18.06,241.00,
23-Apr-22 21:10:00,17.29,247.28,1.17,23-Apr-22 21:10:00,18.52,6.74,6.83,17.86,241.08,
23-Apr-22 21:20:00,17.68,247.29,1.17,23-Apr-22 21:20:00,18.32,6.74,6.83,18.07,241.17,
23-Apr-22 21:30:00,17.83,247.31,1.17,23-Apr-22 21:30:00,18.52,6.74,6.83,19.15,241.25,
23-Apr-22 21:40:00,18.13,248.84,1.17,23-Apr-22 21:40:00,19.66,6.74,6.83,19.04,242.60,
23-Apr-22 21:50:00,18.87,250.37,1.17,23-Apr-22 21:50:00,19.55,6.74,6.83,18.93,243.95,
23-Apr-22 22:00:00,18.64,251.90,1.17,23-Apr-22 22:00:00,19.43,6.74,6.83,19.17,245.30,
23-Apr-22 22:10:00,18.89,250.90,1.17,23-Apr-22 22:10:00,19.69,6.74,6.83,19.28,244.77,
23-Apr-22 22:20:00,18.98,253.12,1.17,23-Apr-22 22:20:00,19.78,6.74,6.83,19.37,246.89,
23-Apr-22 22:30:00,18.99,253.22,1.17,23-Apr-22 22:30:00,19.85,6.74,6.83,19.01,247.40,
23-Apr-22 22:40:00,19.08,253.32,1.17,23-Apr-22 22:40:00,19.50,6.74,6.83,19.46,247.91,
23-Apr-22 22:50:00,18.80,253.42,1.17,23-Apr-22 22:50:00,19.96,6.74,6.83,18.60,247.47,
23-Apr-22 23:00:00,18.96,253.53,1.17,23-Apr-22 23:00:00,19.07,6.74,6.83,18.80,247.02,
23-Apr-22 23:10:00,18.61,254.87,1.17,23-Apr-22 23:10:00,19.25,6.74,6.83,18.53,248.37,
23-Apr-22 23:20:00,18.36,256.22,1.17,23-Apr-22 23:20:00,18.90,6.74,6.83,18.80,249.72,
23-Apr-22 23:30:00,18.37,257.57,1.17,23-Apr-22 23:30:00,19.18,6.74,6.83,18.64,251.07,
23-Apr-22 23:40:00,18.48,258.91,1.17,23-Apr-22 23:40:00,19.03,6.74,6.83,18.91,252.41,
23-Apr-22 23:50:00,18.18,260.26,1.17,23-Apr-22 23:50:00,19.32,6.74,6.83,18.68,253.76,
24-Apr-22 00:00:00,18.42,260.25,1.17,24-Apr-22 00:00:00,19.10,6.74,6.83,18.08,254.01,
24-Apr-22 00:10:00,18.53,260.25,1.17,24-Apr-22 00:10:00,18.46,6.74,6.83,18.27,254.25,
24-Apr-22 00:20:00,17.91,261.86,1.17,24-Apr-22 00:20:00,18.61,6.74,6.83,18.96,257.10,
24-Apr-22 00:30:00,18.00,263.46,1.17,24-Apr-22 00:30:00,19.21,6.74,6.83,19.09,258.46,
24-Apr-22 00:40:00,18.70,265.07,1.17,24-Apr-22 00:40:00,19.43,6.74,6.83,18.95,259.82,
24-Apr-22 00:50:00,18.66,266.68,1.17,24-Apr-22 00:50:00,19.31,6.74,6.83,18.50,261.18,
24-Apr-22 01:00:00,18.59,268.29,1.17,24-Apr-22 01:00:00,18.74,6.74,6.83,18.14,262.54,
24-Apr-22 01:10:00,18.05,269.90,1.17,24-Apr-22 01:10:00,18.40,6.74,6.83,18.84,263.90,
24-Apr-22 01:20:00,17.96,274.54,1.17,24-Apr-22 01:20:00,19.08,6.74,6.83,18.92,268.40,
24-Apr-22 01:30:00,18.32,274.75,1.17,24-Apr-22 01:30:00,19.21,6.74,6.83,18.97,269.10,
24-Apr-22 01:40:00,18.43,274.97,1.17,24-Apr-22 01:40:00,19.25,6.74,6.83,19.05,269.81,
24-Apr-22 01:50:00,18.69,275.18,1.17,24-Apr-22 01:50:00,19.32,6.74,6.83,19.15,268.98,
24-Apr-22 02:00:00,18.69,277.02,1.17,24-Apr-22 02:00:00,19.25,6.74,6.83,17.94,270.74,
24-Apr-22 02:10:00,19.04,278.86,1.17,24-Apr-22 02:10:00,17.89,6.74,6.83,17.90,272.51,
24-Apr-22 02:20:00,17.94,280.70,1.17,24-Apr-22 02:20:00,17.67,6.74,6.83,18.28,274.27,
24-Apr-22 02:30:00,18.07,282.54,1.17,24-Apr-22 02:30:00,17.97,6.74,6.83,17.35,276.04,
24-Apr-22 02:40:00,18.53,282.71,1.17,24-Apr-22 02:40:00,16.89,6.74,6.83,16.47,276.27,
24-Apr-22 02:50:00,17.65,282.87,1.17,24-Apr-22 02:50:00,15.96,6.74,6.83,17.16,276.51,
24-Apr-22 03:00:00,17.08,283.04,1.17,24-Apr-22 03:00:00,16.63,6.74,6.83,15.88,276.75,
24-Apr-22 03:10:00,17.54,282.81,1.17,24-Apr-22 03:10:00,15.42,6.74,6.83,16.42,276.35,
24-Apr-22 03:20:00,16.76,282.58,1.17,24-Apr-22 03:20:00,15.89,6.74,6.83,16.88,275.96,
24-Apr-22 03:30:00,17.53,284.79,1.17,24-Apr-22 03:30:00,16.30,6.74,6.83,16.34,278.06,
24-Apr-22 03:40:00,17.73,286.78,1.17,24-Apr-22 03:40:00,15.87,6.74,6.83,16.11,280.17,
24-Apr-22 03:50:00,17.82,288.78,1.17,24-Apr-22 03:50:00,15.66,6.74,6.83,16.36,282.29,
24-Apr-22 04:00:00,17.70,290.77,1.17,24-Apr-22 04:00:00,15.95,6.74,6.83,16.75,284.41,
24-Apr-22 04:10:00,17.81,289.70,1.17,24-Apr-22 04:10:00,16.30,6.74,6.83,17.34,283.61,
24-Apr-22 04:20:00,18.76,288.63,1.17,24-Apr-22 04:20:00,16.77,6.74,6.83,17.39,282.81,
24-Apr-22 04:30:00,18.98,290.51,1.17,24-Apr-22 04:30:00,16.73,6.74,6.83,17.13,284.49,
24-Apr-22 04:40:00,18.83,292.38,1.17,24-Apr-22 04:40:00,16.51,6.74,6.83,17.10,286.18,
24-Apr-22 04:50:00,19.04,294.26,1.17,24-Apr-22 04:50:00,16.42,6.74,6.83,16.62,287.86,
24-Apr-22 05:00:00,18.49,293.69,1.17,24-Apr-22 05:00:00,16.10,6.74,6.83,16.52,287.77,
24-Apr-22 05:10:00,18.39,293.13,1.18,24-Apr-22 05:10:00,16.00,6.74,6.83,15.51,287.67,
24-Apr-22 05:20:00,18.43,293.51,1.18,24-Apr-22 05:20:00,15.04,6.74,6.83,16.64,287.57,
24-Apr-22 05:30:00,17.68,293.89,1.18,24-Apr-22 05:30:00,16.08,6.74,6.83,16.48,287.47,
24-Apr-22 05:40:00,18.71,291.90,1.18,24-Apr-22 05:40:00,15.93,6.74,6.83,15.93,285.96,
24-Apr-22 05:50:00,18.34,293.59,1.18,24-Apr-22 05:50:00,15.44,6.74,6.83,15.76,286.32,
24-Apr-22 06:00:00,17.94,293.84,1.18,24-Apr-22 06:00:00,15.21,6.74,6.83,15.58,286.68,
24-Apr-22 06:10:00,17.57,294.09,1.18,24-Apr-22 06:10:00,15.05,6.74,6.83,14.70,287.04,
24-Apr-22 06:20:00,17.22,294.35,1.18,24-Apr-22 06:20:00,14.27,6.74,6.83,14.19,287.40,
24-Apr-22 06:30:00,16.69,294.60,1.18,24-Apr-22 06:30:00,13.74,6.74,6.83,14.35,287.76,
24-Apr-22 06:40:00,15.66,294.86,1.18,24-Apr-22 06:40:00,13.82,6.74,6.83,15.10,288.12,
24-Apr-22 06:50:00,16.07,295.11,1.18,24-Apr-22 06:50:00,14.52,6.74,6.83,15.16,288.48,
24-Apr-22 07:00:00,16.59,297.29,1.18,24-Apr-22 07:00:00,14.52,6.74,6.83,15.33,289.75,
24-Apr-22 07:10:00,16.79,297.87,1.18,24-Apr-22 07:10:00,14.63,6.74,6.83,16.01,291.03,
24-Apr-22 07:20:00,16.72,298.44,1.18,24-Apr-22 07:20:00,15.17,6.74,6.83,16.25,292.31,
24-Apr-22 07:30:00,17.32,299.01,1.18,24-Apr-22 07:30:00,15.46,6.74,6.83,16.83,292.74,
24-Apr-22 07:40:00,17.48,299.58,1.18,24-Apr-22 07:40:00,15.90,6.74,6.83,16.89,293.18,
24-Apr-22 07:50:00,17.54,300.15,1.18,24-Apr-22 07:50:00,15.96,6.74,6.83,18.42,293.61,
24-Apr-22 08:00:00,18.09,300.72,1.18,24-Apr-22 08:00:00,17.37,6.74,6.83,16.68,294.04,
24-Apr-22 08:10:00,19.02,299.31,1.18,24-Apr-22 08:10:00,15.80,6.74,6.83,16.04,292.72,
24-Apr-22 08:20:00,17.38,297.90,1.18,24-Apr-22 08:20:00,15.20,6.74,6.83,16.26,291.40,
24-Apr-22 08:30:00,16.66,296.49,1.18,24-Apr-22 08:30:00,15.41,6.74,6.83,16.86,290.08,
24-Apr-22 08:40:00,16.70,300.51,1.18,24-Apr-22 08:40:00,16.02,6.74,6.83,17.19,292.93,
24-Apr-22 08:50:00,17.05,302.48,1.18,24-Apr-22 08:50:00,16.37,6.74,6.83,17.63,295.79,
24-Apr-22 09:00:00,17.33,302.93,1.18,24-Apr-22 09:00:00,16.94,6.74,6.83,16.76,296.31,
24-Apr-22 09:10:00,17.74,303.37,1.18,24-Apr-22 09:10:00,15.58,6.74,6.83,18.51,296.84,
24-Apr-22 09:20:00,17.21,305.32,1.18,24-Apr-22 09:20:00,18.18,6.74,6.83,19.63,299.08,
24-Apr-22 09:30:00,17.97,310.03,1.18,24-Apr-22 09:30:00,19.63,6.74,6.83,19.48,303.67,
24-Apr-22 09:40:00,19.24,311.88,1.18,24-Apr-22 09:40:00,19.38,6.74,6.83,21.03,305.80,
24-Apr-22 09:50:00,19.08,310.85,1.18,24-Apr-22 09:50:00,20.94,6.74,6.83,21.24,304.79,
24-Apr-22 10:00:00,20.13,314.44,1.18,24-Apr-22 10:00:00,21.17,6.74,6.83,19.72,308.54,
24-Apr-22 10:10:00,20.51,311.69,1.18,24-Apr-22 10:10:00,19.61,6.74,6.83,18.07,305.99,
24-Apr-22 10:20:00,19.06,313.37,1.18,24-Apr-22 10:20:00,18.00,6.74,6.83,19.52,307.20,
24-Apr-22 10:30:00,18.15,315.05,1.18,24-Apr-22 10:30:00,19.41,6.74,6.83,18.86,308.42,
24-Apr-22 10:40:00,18.64,316.72,1.18,24-Apr-22 10:40:00,18.75,6.74,6.83,18.86,311.26,
24-Apr-22 10:50:00,18.42,313.77,1.18,24-Apr-22 10:50:00,18.82,6.74,6.83,19.75,308.31,
24-Apr-22 11:00:00,18.22,314.36,1.18,24-Apr-22 11:00:00,19.63,6.74,6.83,19.98,308.43,
24-Apr-22 11:10:00,19.45,320.12,1.17,24-Apr-22 11:10:00,19.84,6.74,6.83,19.93,314.26,
24-Apr-22 11:20:00,19.19,315.57,1.18,24-Apr-22 11:20:00,19.82,6.74,6.83,20.52,309.82,
24-Apr-22 11:30:00,19.40,311.02,1.18,24-Apr-22 11:30:00,20.44,6.74,6.83,20.17,305.38,
24-Apr-22 11:40:00,19.59,313.93,1.18,24-Apr-22 11:40:00,20.10,6.74,6.83,18.98,307.40,
24-Apr-22 11:50:00,19.56,314.71,1.18,24-Apr-22 11:50:00,18.92,6.74,6.83,18.29,309.41,
24-Apr-22 12:00:00,18.59,318.71,1.18,24-Apr-22 12:00:00,18.17,6.74,6.83,18.21,313.22,
24-Apr-22 12:10:00,17.72,318.70,1.18,24-Apr-22 12:10:00,18.14,6.74,6.83,20.02,313.36,
24-Apr-22 12:20:00,17.55,321.12,1.18,24-Apr-22 12:20:00,19.90,6.74,6.83,18.23,316.03,
24-Apr-22 12:30:00,19.67,316.39,1.18,24-Apr-22 12:30:00,18.11,6.74,6.83,17.60,311.09,
24-Apr-22 12:40:00,17.68,311.67,1.18,24-Apr-22 12:40:00,17.48,6.74,6.83,19.00,306.14,
24-Apr-22 12:50:00,17.05,313.69,1.18,24-Apr-22 12:50:00,18.91,6.74,6.83,17.46,308.13,
24-Apr-22 13:00:00,18.17,315.72,1.18,24-Apr-22 13:00:00,17.33,6.74,6.83,17.76,310.12,
24-Apr-22 13:10:00,17.18,317.74,1.18,24-Apr-22 13:10:00,17.70,6.74,6.83,18.36,312.10,
24-Apr-22 13:20:00,17.28,315.61,1.18,24-Apr-22 13:20:00,18.27,6.74,6.83,17.88,310.28,
24-Apr-22 13:30:00,17.66,316.10,1.18,24-Apr-22 13:30:00,17.80,6.74,6.83,16.70,310.69,
24-Apr-22 13:40:00,17.24,312.41,1.18,24-Apr-22 13:40:00,16.63,6.74,6.83,15.52,306.39,
24-Apr-22 13:50:00,16.15,317.85,1.18,24-Apr-22 13:50:00,15.40,6.74,6.83,16.00,312.77,
24-Apr-22 14:00:00,15.20,308.01,1.18,24-Apr-22 14:00:00,15.92,6.74,6.83,16.02,301.92,
24-Apr-22 14:10:00,15.58,306.57,1.19,24-Apr-22 14:10:00,15.96,6.74,6.83,15.87,300.25,
24-Apr-22 14:20:00,15.59,308.18,1.19,24-Apr-22 14:20:00,15.71,6.74,6.83,17.28,302.00,
24-Apr-22 14:30:00,15.35,309.78,1.18,24-Apr-22 14:30:00,17.16,6.74,6.83,15.10,303.75,
24-Apr-22 14:40:00,16.67,306.82,1.18,24-Apr-22 14:40:00,15.04,6.74,6.83,15.08,300.80,
24-Apr-22 14:50:00,14.85,314.77,1.18,24-Apr-22 14:50:00,14.97,6.74,6.83,16.40,308.92,
24-Apr-22 15:00:00,14.82,302.46,1.19,24-Apr-22 15:00:00,16.36,6.74,6.83,16.58,296.85,
24-Apr-22 15:10:00,15.64,309.90,1.18,24-Apr-22 15:10:00,16.49,6.74,6.83,16.39,303.68,
24-Apr-22 15:20:00,16.34,310.74,1.19,24-Apr-22 15:20:00,16.34,6.74,6.83,16.70,304.69,
24-Apr-22 15:30:00,15.93,314.07,1.19,24-Apr-22 15:30:00,16.61,6.74,6.83,16.34,308.95,
24-Apr-22 15:40:00,16.10,303.22,1.19,24-Apr-22 15:40:00,16.28,6.74,6.83,17.60,297.30,
24-Apr-22 15:50:00,15.93,306.26,1.19,24-Apr-22 15:50:00,17.57,6.74,6.83,17.82,300.24,
24-Apr-22 16:00:00,16.83,309.29,1.19,24-Apr-22 16:00:00,17.76,6.74,6.83,16.40,303.18,
24-Apr-22 16:10:00,17.28,302.39,1.19,24-Apr-22 16:10:00,16.38,6.74,6.83,16.49,296.36,
24-Apr-22 16:20:00,16.20,306.11,1.19,24-Apr-22 16:20:00,16.43,6.74,6.83,15.37,299.70,
24-Apr-22 16:30:00,15.86,313.64,1.19,24-Apr-22 16:30:00,15.26,6.74,6.83,16.47,307.59,
24-Apr-22 16:40:00,14.96,314.91,1.19,24-Apr-22 16:40:00,16.42,6.74,6.83,15.80,309.60,
24-Apr-22 16:50:00,16.01,310.06,1.19,24-Apr-22 16:50:00,15.79,6.74,6.83,15.31,304.46,
24-Apr-22 17:00:00,15.26,315.74,1.19,24-Apr-22 17:00:00,15.18,6.74,6.83,15.36,310.16,
24-Apr-22 17:10:00,14.91,315.08,1.19,24-Apr-22 17:10:00,15.29,6.74,6.83,15.83,309.94,
24-Apr-22 17:20:00,15.18,308.41,1.19,24-Apr-22 17:20:00,15.74,6.74,6.83,17.67,302.96,
24-Apr-22 17:30:00,15.30,316.36,1.19,24-Apr-22 17:30:00,17.55,6.74,6.83,17.43,311.16,
24-Apr-22 17:40:00,17.03,318.71,1.19,24-Apr-22 17:40:00,17.41,6.74,6.83,18.45,313.58,
24-Apr-22 17:50:00,17.11,321.07,1.19,24-Apr-22 17:50:00,18.38,6.74,6.83,16.18,316.01,
24-Apr-22 18:00:00,17.62,317.84,1.19,24-Apr-22 18:00:00,16.09,6.74,6.83,15.63,312.30,
24-Apr-22 18:10:00,15.95,311.95,1.19,24-Apr-22 18:10:00,15.55,6.74,6.83,15.75,306.30,
24-Apr-22 18:20:00,15.05,320.41,1.19,24-Apr-22 18:20:00,15.70,6.74,6.83,13.55,315.54,
24-Apr-22 18:30:00,15.00,319.99,1.19,24-Apr-22 18:30:00,13.48,6.74,6.83,14.29,314.90,
24-Apr-22 18:40:00,13.33,316.44,1.19,24-Apr-22 18:40:00,14.19,6.74,6.83,16.26,311.14,
24-Apr-22 18:50:00,13.93,320.07,1.19,24-Apr-22 18:50:00,16.18,6.74,6.83,19.01,315.15,
24-Apr-22 19:00:00,15.73,328.24,1.19,24-Apr-22 19:00:00,18.92,6.74,6.83,18.48,323.11,
24-Apr-22 19:10:00,18.34,329.83,1.19,24-Apr-22 19:10:00,18.52,6.74,6.83,15.80,324.93,
24-Apr-22 19:20:00,17.87,331.43,1.20,24-Apr-22 19:20:00,15.83,6.74,6.83,14.56,326.74,
24-Apr-22 19:30:00,15.81,330.56,1.20,24-Apr-22 19:30:00,14.60,6.74,6.83,14.76,325.92,
24-Apr-22 19:40:00,14.40,325.37,1.20,24-Apr-22 19:40:00,14.72,6.74,6.83,17.42,320.73,
24-Apr-22 19:50:00,14.28,326.44,1.20,24-Apr-22 19:50:00,17.35,6.74,6.83,16.46,321.70,
24-Apr-22 20:00:00,16.68,327.50,1.20,24-Apr-22 20:00:00,16.40,6.74,6.83,15.67,322.66,
24-Apr-22 20:10:00,16.10,328.57,1.20,24-Apr-22 20:10:00,15.65,6.74,6.83,15.32,323.63,
24-Apr-22 20:20:00,15.38,329.63,1.20,24-Apr-22 20:20:00,15.36,6.74,6.83,16.55,324.60,
24-Apr-22 20:30:00,15.10,336.17,1.20,24-Apr-22 20:30:00,16.65,6.74,6.83,14.08,331.28,
24-Apr-22 20:40:00,16.09,335.97,1.20,24-Apr-22 20:40:00,14.20,6.74,6.83,11.47,331.38,
24-Apr-22 20:50:00,13.96,331.37,1.20,24-Apr-22 20:50:00,11.53,6.74,6.83,12.25,326.59,
24-Apr-22 21:00:00,11.52,334.13,1.20,24-Apr-22 21:00:00,12.31,6.74,6.83,14.19,330.05,
24-Apr-22 21:10:00,12.14,331.86,1.20,24-Apr-22 21:10:00,14.23,6.74,6.83,15.05,327.00,
24-Apr-22 21:20:00,14.05,332.99,1.20,24-Apr-22 21:20:00,15.05,6.74,6.83,14.93,327.86,
24-Apr-22 21:30:00,14.68,339.16,1.20,24-Apr-22 21:30:00,15.05,6.74,6.83,13.76,334.14,
24-Apr-22 21:40:00,14.50,337.83,1.20,24-Apr-22 21:40:00,13.85,6.74,6.83,12.67,332.91,
24-Apr-22 21:50:00,13.80,333.85,1.20,24-Apr-22 21:50:00,12.75,6.74,6.83,13.93,329.06,
24-Apr-22 22:00:00,12.60,329.88,1.20,24-Apr-22 22:00:00,13.95,6.74,6.83,16.01,325.22,
